epi_year,epi_week,target,municipio,tests,positives,negatives,positivity
2021,1,sars_cov_2,ESPIRITO SANTO DO PINHAL,1,0,1,0.0
2021,1,sars_cov_2,FELIZ NATAL,4,2,2,0.5
2021,1,sars_cov_2,FERRAZ DE VASCONCELOS,1,1,0,1.0
2021,1,sars_cov_2,FIGUEIROPOLIS D''OESTE,15,3,12,0.2
2021,1,sars_cov_2,FLORIANOPOLIS,3,0,3,0.0
2021,1,sars_cov_2,GAUCHA DO NORTE,9,3,6,0.3333333333333333
2021,1,sars_cov_2,GENERAL CARNEIRO,3,0,3,0.0
2021,1,sars_cov_2,GLORIA D''OESTE,34,6,28,0.1764705882352941
2021,1,sars_cov_2,GOIANIA,7,2,5,0.2857142857142857
2021,1,sars_cov_2,GOVERNADOR VALADARES,1,1,0,1.0
2021,1,sars_cov_2,GUAJARA-MIRIM,1,1,0,1.0
2021,1,sars_cov_2,GUARAMIRIM,1,0,1,0.0
2021,1,sars_cov_2,GUARANTA DO NORTE,56,16,40,0.2857142857142857
2021,1,sars_cov_2,GUARARAPES,1,0,1,0.0
2021,1,sars_cov_2,GUARULHOS,3,0,3,0.0
2021,1,sars_cov_2,GUIRATINGA,8,2,6,0.25
2021,1,sars_cov_2,INDIAVAI,4,0,4,0.0
2021,1,sars_cov_2,INHUMAS,1,1,0,1.0
2021,1,sars_cov_2,IPIRANGA,1,0,1,0.0
2021,1,sars_cov_2,IPIRANGA DO NORTE,41,10,31,0.2439024390243902
2021,1,sars_cov_2,IPORA,1,1,0,1.0
2021,1,sars_cov_2,ITABIRINHA,1,0,1,0.0
2021,1,sars_cov_2,ITABUNA,1,0,1,0.0
2021,1,sars_cov_2,ITAJA,1,1,0,1.0
2021,1,sars_cov_2,ITANHANGA,49,27,22,0.5510204081632653
2021,1,sars_cov_2,ITAPETININGA,1,1,0,1.0
2021,1,sars_cov_2,ITAQUAQUECETUBA,1,0,1,0.0
2021,1,sars_cov_2,ITAQUIRAI,1,1,0,1.0
2021,1,sars_cov_2,ITAUBA,36,14,22,0.3888888888888889
2021,1,sars_cov_2,ITIQUIRA,10,1,8,0.1
2021,1,sars_cov_2,ITUIUTABA,3,3,0,1.0
2021,1,sars_cov_2,ITUMBIARA,1,1,0,1.0
2021,1,sars_cov_2,IVATUBA,1,1,0,1.0
2021,1,sars_cov_2,JABOTI,1,0,1,0.0
2021,1,sars_cov_2,JACIARA,66,20,46,0.303030303030303
2021,1,sars_cov_2,JANGADA,30,10,20,0.3333333333333333
2021,1,sars_cov_2,JARDIM,2,1,1,0.5
2021,1,sars_cov_2,JARU,1,0,1,0.0
2021,1,sars_cov_2,JATAI,2,1,1,0.5
2021,1,sars_cov_2,JAU,1,0,1,0.0
2021,1,sars_cov_2,JAURU,42,14,28,0.3333333333333333
2021,1,sars_cov_2,JEQUITAI,1,0,1,0.0
2021,1,sars_cov_2,JI-PARANA,1,1,0,1.0
2021,1,sars_cov_2,JOAO MONLEVADE,1,1,0,1.0
2021,1,sars_cov_2,JOAO PINHEIRO,1,0,1,0.0
2021,1,sars_cov_2,JOAQUIM GOMES,3,1,2,0.3333333333333333
2021,1,sars_cov_2,JOSE BONIFACIO,1,1,0,1.0
2021,1,sars_cov_2,JUARA,231,109,122,0.4718614718614718
2021,1,sars_cov_2,JUCURUTU,1,1,0,1.0
2021,1,sars_cov_2,JUINA,212,101,111,0.4764150943396226
2021,1,sars_cov_2,JUIZ DE FORA,1,0,1,0.0
2021,1,sars_cov_2,JURUENA,3,2,1,0.6666666666666666
2021,1,sars_cov_2,JUSCIMEIRA,16,6,10,0.375
2021,1,sars_cov_2,LAGO DOS RODRIGUES,1,0,1,0.0
2021,1,sars_cov_2,LAMBARI D''OESTE,56,13,43,0.2321428571428571
2021,1,sars_cov_2,LIMOEIRO DE ANADIA,1,0,1,0.0
2021,1,sars_cov_2,LUCAS DO RIO VERDE,287,131,156,0.4564459930313589
2021,1,sars_cov_2,MACEIO,1,0,1,0.0
2021,1,sars_cov_2,MANAUS,1,0,1,0.0
2021,1,sars_cov_2,MARABA,1,1,0,1.0
2021,1,sars_cov_2,MARACAI,1,1,0,1.0
2021,1,sars_cov_2,MARCELANDIA,75,32,43,0.4266666666666667
2021,1,sars_cov_2,MARECHAL CANDIDO RONDON,1,0,1,0.0
2021,1,sars_cov_2,MARINGA,3,0,3,0.0
2021,1,sars_cov_2,MATUPA,46,13,33,0.2826086956521739
2021,1,sars_cov_2,MAUA,1,0,1,0.0
2021,1,sars_cov_2,MESSIAS,2,2,0,1.0
2021,1,sars_cov_2,MINEIROS,3,0,3,0.0
2021,1,sars_cov_2,MIRASSOL D''OESTE,131,56,75,0.4274809160305343
2021,1,sars_cov_2,MONTEIROPOLIS,1,0,1,0.0
2021,1,sars_cov_2,MURICI,1,0,1,0.0
2021,1,sars_cov_2,NITEROI,1,0,1,0.0
2021,1,sars_cov_2,NOBRES,64,17,47,0.265625
2021,1,sars_cov_2,NORTELANDIA,35,8,27,0.2285714285714285
2021,1,sars_cov_2,NOSSA SENHORA DO LIVRAMENTO,43,29,14,0.6744186046511628
2021,1,sars_cov_2,NOVA BANDEIRANTES,18,14,4,0.7777777777777778
2021,1,sars_cov_2,NOVA BRASILANDIA,19,11,8,0.5789473684210527
2021,1,sars_cov_2,NOVA BRASILANDIA D''OESTE,3,1,2,0.3333333333333333
2021,1,sars_cov_2,NOVA CANAA DO NORTE,99,51,48,0.5151515151515151
2021,1,sars_cov_2,NOVA ESPERANCA,1,0,1,0.0
2021,1,sars_cov_2,NOVA GUARITA,60,28,32,0.4666666666666667
2021,1,sars_cov_2,NOVA LACERDA,72,58,14,0.8055555555555556
2021,1,sars_cov_2,NOVA MAMORE,1,1,0,1.0
2021,1,sars_cov_2,NOVA MARILANDIA,10,3,7,0.3
2021,1,sars_cov_2,NOVA MARINGA,66,38,28,0.5757575757575758
2021,1,sars_cov_2,NOVA MONTE VERDE,65,36,29,0.5538461538461539
2021,1,sars_cov_2,NOVA MUTUM,15,4,11,0.2666666666666666
2021,1,sars_cov_2,NOVA OLIMPIA,46,17,29,0.3695652173913043
2021,1,sars_cov_2,NOVA SANTA HELENA,31,15,16,0.4838709677419355
2021,1,sars_cov_2,NOVA UBIRATA,29,12,17,0.4137931034482758
2021,1,sars_cov_2,NOVA XAVANTINA,51,9,42,0.1764705882352941
2021,1,sars_cov_2,NOVO HORIZONTE DO NORTE,2,1,1,0.5
2021,1,sars_cov_2,NOVO MUNDO,15,9,6,0.6
2021,1,sars_cov_2,NOVO PROGRESSO,2,1,1,0.5
2021,1,sars_cov_2,NOVO SAO JOAQUIM,10,4,6,0.4
2021,1,sars_cov_2,PALMAS,2,1,1,0.5
2021,1,sars_cov_2,PALMEIRA DOS INDIOS,2,0,2,0.0
2021,1,sars_cov_2,PARANAITA,229,121,101,0.5283842794759825
2021,1,sars_cov_2,PARANATINGA,55,9,46,0.1636363636363636
2021,1,sars_cov_2,PARANHOS,1,0,1,0.0
2021,1,sars_cov_2,PATO BRAGADO,1,1,0,1.0
2021,1,sars_cov_2,PATOS,1,1,0,1.0
2021,1,sars_cov_2,PAULICEIA,1,1,0,1.0
2021,1,sars_cov_2,PAULO DE FARIA,1,0,1,0.0
2021,1,sars_cov_2,PAULO RAMOS,1,0,1,0.0
2021,1,sars_cov_2,PEDRA PRETA,6,4,2,0.6666666666666666
2021,1,sars_cov_2,PEIXOTO DE AZEVEDO,61,22,39,0.360655737704918
2021,1,sars_cov_2,PEREIRO,1,1,0,1.0
2021,1,sars_cov_2,PESQUEIRA,1,1,0,1.0
2021,1,sars_cov_2,PETROLINA,1,0,1,0.0
2021,1,sars_cov_2,PIMENTA BUENO,2,2,0,1.0
2021,1,sars_cov_2,PINHAIS,1,1,0,1.0
2021,1,sars_cov_2,PINHEIRO,1,0,1,0.0
2021,1,sars_cov_2,PIRANHAS,1,0,1,0.0
2021,1,sars_cov_2,PITANGA,1,1,0,1.0
2021,1,sars_cov_2,POCONE,174,24,150,0.1379310344827586
2021,1,sars_cov_2,POMERODE,1,0,1,0.0
2021,1,sars_cov_2,PONTA PORA,2,0,2,0.0
2021,1,sars_cov_2,PONTAL DO ARAGUAIA,16,7,9,0.4375
2021,1,sars_cov_2,PONTE BRANCA,8,1,7,0.125
2021,1,sars_cov_2,PONTES E LACERDA,210,90,120,0.4285714285714285
2021,1,sars_cov_2,PORTO ALEGRE DO NORTE,2,1,1,0.5
2021,1,sars_cov_2,PORTO DOS GAUCHOS,1,1,0,1.0
2021,1,sars_cov_2,PORTO ESPERIDIAO,87,24,63,0.2758620689655172
2021,1,sars_cov_2,PORTO ESTRELA,15,6,9,0.4
2021,1,sars_cov_2,PORTO FERREIRA,3,2,1,0.6666666666666666
2021,1,sars_cov_2,PORTO VELHO,6,2,4,0.3333333333333333
2021,1,sars_cov_2,POXOREO,8,3,5,0.375
2021,1,sars_cov_2,PRESIDENTE FIGUEIREDO,2,0,2,0.0
2021,1,sars_cov_2,PRESIDENTE MEDICI,2,2,0,1.0
2021,1,sars_cov_2,PRESIDENTE PRUDENTE,1,0,1,0.0
2021,1,sars_cov_2,PRESIDENTE SARNEY,1,0,1,0.0
2021,1,sars_cov_2,PRIMAVERA DO LESTE,40,6,34,0.15
2021,1,sars_cov_2,QUEDAS DO IGUACU,1,0,1,0.0
2021,1,sars_cov_2,QUERENCIA,36,19,17,0.5277777777777778
2021,1,sars_cov_2,QUIRINOPOLIS,1,0,1,0.0
2021,1,sars_cov_2,QUITERIANOPOLIS,1,0,1,0.0
2021,1,sars_cov_2,RESERVA DO CABACAL,58,30,28,0.5172413793103449
2021,1,sars_cov_2,RIBEIRAO CASCALHEIRA,11,1,10,0.0909090909090909
2021,1,sars_cov_2,RIBEIRAOZINHO,1,1,0,1.0
2021,1,sars_cov_2,RIO BRANCO,46,13,33,0.2826086956521739
2021,1,sars_cov_2,RIO BRILHANTE,2,0,2,0.0
2021,1,sars_cov_2,RIO DE JANEIRO,4,1,3,0.25
2021,1,sars_cov_2,ROLIM DE MOURA,2,2,0,1.0
2021,1,sars_cov_2,RONDONOPOLIS,781,175,590,0.2240717029449423
2021,1,sars_cov_2,ROSANA,1,1,0,1.0
2021,1,sars_cov_2,ROSARIO OESTE,126,37,89,0.2936507936507936
2021,1,sars_cov_2,SALTO DO CEU,87,49,38,0.5632183908045977
2021,1,sars_cov_2,SALVADOR,1,1,0,1.0
2021,1,sars_cov_2,SANCLERLANDIA,1,1,0,1.0
2021,1,sars_cov_2,SANTA CARMEM,20,3,17,0.15
2021,1,sars_cov_2,SANTA CRUZ DE MONTE CASTELO,1,0,1,0.0
2021,1,sars_cov_2,SANTA CRUZ DO XINGU,2,0,2,0.0
2021,1,sars_cov_2,SANTA FE,1,1,0,1.0
2021,1,sars_cov_2,SANTA HELENA DE GOIAS,1,1,0,1.0
2021,1,sars_cov_2,SANTA ISABEL,1,0,1,0.0
2021,1,sars_cov_2,SANTA RITA,1,0,1,0.0
2021,1,sars_cov_2,SANTA RITA DO TRIVELATO,16,7,9,0.4375
2021,1,sars_cov_2,SANTA ROSA,1,1,0,1.0
2021,1,sars_cov_2,SANTA TEREZINHA,1,1,0,1.0
2021,1,sars_cov_2,SANTAREM,2,1,1,0.5
2021,1,sars_cov_2,SANTO ANDRE,2,0,2,0.0
2021,1,sars_cov_2,SANTO ANGELO,1,1,0,1.0
2021,1,sars_cov_2,SANTO ANTONIO DO LEVERGER,34,10,24,0.2941176470588235
2021,1,sars_cov_2,SANTO INACIO,1,0,1,0.0
2021,1,sars_cov_2,SAO BERNARDO DO CAMPO,1,0,1,0.0
2021,1,sars_cov_2,SAO CARLOS,1,0,1,0.0
2021,1,sars_cov_2,SAO FELIX DO ARAGUAIA,1,0,1,0.0
2021,1,sars_cov_2,SAO GABRIEL DO OESTE,2,0,2,0.0
2021,1,sars_cov_2,SAO JOAO DO OESTE,3,3,0,1.0
2021,1,sars_cov_2,SAO JOSE DO POVO,6,0,6,0.0
2021,1,sars_cov_2,SAO JOSE DO RIO CLARO,59,13,46,0.2203389830508474
2021,1,sars_cov_2,SAO JOSE DO RIO PRETO,1,0,1,0.0
2021,1,sars_cov_2,SAO JOSE DOS CAMPOS,2,1,1,0.5
2021,1,sars_cov_2,SAO JOSE DOS PINHAIS,1,0,1,0.0
2021,1,sars_cov_2,SAO JOSE DOS QUATRO MARCOS,48,20,28,0.4166666666666667
2021,1,sars_cov_2,SAO LEOPOLDO,1,1,0,1.0
2021,1,sars_cov_2,SAO MATEUS,1,1,0,1.0
2021,1,sars_cov_2,SAO MIGUEL DO GUAPORE,1,0,1,0.0
2021,1,sars_cov_2,SAO PAULO,9,3,6,0.3333333333333333
2021,1,sars_cov_2,SAO PEDRO DA CIPA,1,1,0,1.0
2021,1,sars_cov_2,SAO ROQUE,1,0,1,0.0
2021,1,sars_cov_2,SAO SEBASTIAO,1,0,1,0.0
2021,1,sars_cov_2,SAPEZAL,165,44,121,0.2666666666666666
2021,1,sars_cov_2,SAPUCAIA,1,0,1,0.0
2021,1,sars_cov_2,SENADOR CANEDO,1,0,1,0.0
2021,1,sars_cov_2,SINOP,85,24,61,0.2823529411764706
2021,1,sars_cov_2,SOROCABA,1,0,1,0.0
2021,1,sars_cov_2,SORRISO,471,136,335,0.2887473460721868
2021,1,sars_cov_2,TABAPORA,10,2,8,0.2
2021,1,sars_cov_2,TACURU,1,0,1,0.0
2021,1,sars_cov_2,TANGARA DA SERRA,758,273,485,0.3601583113456464
2021,1,sars_cov_2,TAPURAH,31,11,20,0.3548387096774194
2021,1,sars_cov_2,TEOTONIO VILELA,1,0,1,0.0
2021,1,sars_cov_2,TERESINA,1,0,1,0.0
2021,1,sars_cov_2,TERRA NOVA DO NORTE,7,3,4,0.4285714285714285
2021,1,sars_cov_2,TESOURO,11,7,4,0.6363636363636364
2021,1,sars_cov_2,TIMON,1,0,1,0.0
2021,1,sars_cov_2,TRES LAGOAS,1,0,1,0.0
2021,1,sars_cov_2,TRES PALMEIRAS,1,1,0,1.0
2021,1,sars_cov_2,TRES PASSOS,2,2,0,1.0
2021,1,sars_cov_2,UBERABA,5,2,3,0.4
2021,1,sars_cov_2,UBERLANDIA,1,1,0,1.0
2021,1,sars_cov_2,UMUARAMA,1,0,1,0.0
2021,1,sars_cov_2,UNIAO DO SUL,13,6,7,0.4615384615384615
2021,1,sars_cov_2,URUPA,1,0,1,0.0
2021,1,sars_cov_2,VALE DE SAO DOMINGOS,13,9,4,0.6923076923076923
2021,1,sars_cov_2,VALENCA,1,0,1,0.0
2021,1,sars_cov_2,VARZEA GRANDE,462,155,307,0.3354978354978355
2021,1,sars_cov_2,VERA,2,0,2,0.0
2021,1,sars_cov_2,VICOSA,1,0,1,0.0
2021,1,sars_cov_2,VILA BELA DA SANTISSIMA TRINDADE,78,29,49,0.3717948717948718
2021,1,sars_cov_2,VILA RICA,1,0,1,0.0
2021,1,sars_cov_2,VILHENA,15,11,4,0.7333333333333333
2021,1,sars_cov_2,VITORIA DA CONQUISTA,1,1,0,1.0
2021,1,sars_cov_2,XAMBIOA,1,0,1,0.0
2021,1,tuberculose_cultura,ARAPUTANGA,1,1,0,1.0
2021,1,tuberculose_cultura,CAMPINAPOLIS,2,0,2,0.0
2021,1,tuberculose_cultura,COLIDER,2,2,0,1.0
2021,1,tuberculose_cultura,CUIABA,4,0,4,0.0
2021,1,tuberculose_cultura,JUINA,1,0,1,0.0
2021,1,tuberculose_cultura,LONDRINA,2,0,2,0.0
2021,1,tuberculose_cultura,PRIMAVERA DO LESTE,1,0,1,0.0
2021,1,tuberculose_cultura,SORRISO,2,0,2,0.0
2021,1,tuberculose_cultura,VARZEA GRANDE,1,0,1,0.0
2021,1,tuberculose_teste_de_sensibilidade,COLIDER,4,0,4,0.0
2021,1,zika,CAMPO NOVO DO PARECIS,10,4,5,0.4
2021,1,zika,CUIABA,3,0,3,0.0
2021,1,zika,LUCAS DO RIO VERDE,2,1,1,0.5
2021,1,zika,NOSSA SENHORA DO LIVRAMENTO,1,0,1,0.0
2021,1,zika,SORRISO,2,1,1,0.5
2021,2,baciloscopia,CUIABA,2,2,0,1.0
2021,2,baciloscopia,VARZEA GRANDE,2,2,0,1.0
2021,2,chagas_igg,NOVA UBIRATA,1,0,1,0.0
2021,2,chagas_igg,PEIXOTO DE AZEVEDO,1,0,1,0.0
2021,2,chikungunya,ALTA FLORESTA,2,0,2,0.0
2021,2,chikungunya,BARRA DO BUGRES,2,1,1,0.5
2021,2,chikungunya,CANARANA,2,0,2,0.0
2021,2,chikungunya,CUIABA,14,0,14,0.0
2021,2,chikungunya,GUARANTA DO NORTE,4,1,3,0.25
2021,2,chikungunya,NOVA SANTA HELENA,7,1,4,0.1428571428571428
2021,2,dengue,ALTA FLORESTA,12,3,9,0.25
2021,2,dengue,BARRA DO BUGRES,1,0,1,0.0
2021,2,dengue,CAMPO VERDE,1,0,1,0.0
2021,2,dengue,CANARANA,1,1,0,1.0
2021,2,dengue,CUIABA,16,3,12,0.1875
2021,2,dengue,GUARANTA DO NORTE,3,0,3,0.0
2021,2,dengue,LUCAS DO RIO VERDE,3,1,2,0.3333333333333333
2021,2,dengue,MIRASSOL D''OESTE,3,0,2,0.0
2021,2,dengue,NOSSA SENHORA DO LIVRAMENTO,2,0,2,0.0
2021,2,dengue,NOVA BRASILANDIA,6,2,2,0.3333333333333333
2021,2,dengue,NOVA GUARITA,5,0,4,0.0
2021,2,dengue,NOVA SANTA HELENA,4,0,4,0.0
2021,2,dengue,RONDONOPOLIS,1,1,0,1.0
2021,2,dengue,TANGARA DA SERRA,2,1,1,0.5
2021,2,dengue,VARZEA GRANDE,1,0,1,0.0
2021,2,hepatite_b_hbv,AGUA BOA,1,1,0,1.0
2021,2,hepatite_b_hbv,ALTA FLORESTA,2,1,1,0.5
2021,2,hepatite_b_hbv,CUIABA,2,2,0,1.0
2021,2,hepatite_b_hbv,DIAMANTINO,1,0,1,0.0
2021,2,hepatite_b_hbv,ITAUBA,1,1,0,1.0
2021,2,hepatite_b_hbv,JUINA,2,0,2,0.0
2021,2,hepatite_b_hbv,PALHOCA,1,0,1,0.0
2021,2,hepatite_b_hbv,PORTO ESPERIDIAO,1,1,0,1.0
2021,2,hepatite_b_hbv,SORRISO,10,7,3,0.7
2021,2,hepatite_b_hbv,VARZEA GRANDE,2,2,0,1.0
2021,2,hepatite_c_hcv,AGUA BOA,1,0,1,0.0
2021,2,hepatite_c_hcv,CAMPO NOVO DO PARECIS,1,0,1,0.0
2021,2,hepatite_c_hcv,CUIABA,3,1,2,0.3333333333333333
2021,2,hepatite_c_hcv,DIAMANTINO,1,1,0,1.0
2021,2,hepatite_c_hcv,NOVA XAVANTINA,1,0,1,0.0
2021,2,hepatite_c_hcv,SINOP,1,1,0,1.0
2021,2,hepatite_c_hcv,SORRISO,1,0,1,0.0
2021,2,hepatite_c_hcv,TANGARA DA SERRA,2,0,2,0.0
2021,2,hepatite_c_hcv,VARZEA GRANDE,1,0,1,0.0
2021,2,meningite_bacteriana_biologia_molecular,CUIABA,4,0,4,0.0
2021,2,neisseria_gonorrhoeae,CUIABA,2,0,2,0.0
2021,2,pesquisa_de_multipatogenos,SAPEZAL,1,0,1,0.0
2021,2,poliomielite_paralisia_flacida_aguda,SAPEZAL,1,0,1,0.0
2021,2,rifampicina,CUIABA,8,0,8,0.0
2021,2,rifampicina,VARZEA GRANDE,4,2,2,0.5
2021,2,sars_cov_2,ACORIZAL,21,5,16,0.238095238095238
2021,2,sars_cov_2,AGUA BOA,162,49,113,0.3024691358024691
2021,2,sars_cov_2,ALAGOINHAS,2,1,1,0.5
2021,2,sars_cov_2,ALCINOPOLIS,1,0,1,0.0
2021,2,sars_cov_2,ALENQUER,1,0,1,0.0
2021,2,sars_cov_2,ALTA FLORESTA,367,157,209,0.4277929155313351
2021,2,sars_cov_2,ALTA FLORESTA D''OESTE,2,1,1,0.5
2021,2,sars_cov_2,ALTAMIRA,3,0,3,0.0
2021,2,sars_cov_2,ALTO ARAGUAIA,53,21,32,0.3962264150943396
2021,2,sars_cov_2,ALTO BOA VISTA,1,0,1,0.0
2021,2,sars_cov_2,ALTO GARCAS,4,0,4,0.0
2021,2,sars_cov_2,ALTO HORIZONTE,1,0,1,0.0
2021,2,sars_cov_2,ALTO PARAGUAI,3,0,3,0.0
2021,2,sars_cov_2,ALTO TAQUARI,73,15,58,0.2054794520547945
2021,2,sars_cov_2,ALVARES MACHADO,2,0,2,0.0
2021,2,sars_cov_2,AMPARO,1,0,1,0.0
2021,2,sars_cov_2,APARECIDA DE GOIANIA,3,1,2,0.3333333333333333
2021,2,sars_cov_2,APIACAS,134,55,79,0.4104477611940298
2021,2,sars_cov_2,APUI,1,0,1,0.0
2021,2,sars_cov_2,ARAGARCAS,3,1,2,0.3333333333333333
2021,2,sars_cov_2,ARAGUAINA,1,1,0,1.0
2021,2,sars_cov_2,ARAGUAINHA,4,3,1,0.75
2021,2,sars_cov_2,ARAPIRACA,1,0,1,0.0
2021,2,sars_cov_2,ARAPONGAS,1,0,1,0.0
2021,2,sars_cov_2,ARAPUTANGA,157,66,91,0.4203821656050955
2021,2,sars_cov_2,ARARAQUARA,2,0,2,0.0
2021,2,sars_cov_2,ARENAPOLIS,61,14,47,0.2295081967213114
2021,2,sars_cov_2,ARIPUANA,108,36,72,0.3333333333333333
2021,2,sars_cov_2,ARIQUEMES,2,1,1,0.5
2021,2,sars_cov_2,ARUJA,1,0,1,0.0
2021,2,sars_cov_2,ASSIS,1,0,1,0.0
2021,2,sars_cov_2,BACABAL,1,0,1,0.0
2021,2,sars_cov_2,BAGE,1,0,1,0.0
2021,2,sars_cov_2,BANDEIRANTES,1,0,1,0.0
2021,2,sars_cov_2,BARAO DE MELGACO,63,8,55,0.1269841269841269
2021,2,sars_cov_2,BARRA DO BUGRES,76,26,50,0.3421052631578947
2021,2,sars_cov_2,BARRA DO GARCAS,224,71,153,0.3169642857142857
2021,2,sars_cov_2,BARREIRAS,1,0,1,0.0
2021,2,sars_cov_2,BELEM,1,0,1,0.0
2021,2,sars_cov_2,BETIM,1,0,1,0.0
2021,2,sars_cov_2,BOA ESPERANCA,1,1,0,1.0
2021,2,sars_cov_2,BOA VISTA DO SUL,1,0,1,0.0
2021,2,sars_cov_2,BOM JESUS DO ARAGUAIA,1,1,0,1.0
2021,2,sars_cov_2,BOQUEIRAO DO LEAO,1,1,0,1.0
2021,2,sars_cov_2,BRASILIA,3,2,1,0.6666666666666666
2021,2,sars_cov_2,BRASNORTE,58,8,50,0.1379310344827586
2021,2,sars_cov_2,BURITIS,1,1,0,1.0
2021,2,sars_cov_2,CAARAPO,1,0,1,0.0
2021,2,sars_cov_2,CABECEIRAS,1,0,1,0.0
2021,2,sars_cov_2,CACERES,426,144,282,0.3380281690140845
2021,2,sars_cov_2,CACHOEIRA PAULISTA,2,1,1,0.5
2021,2,sars_cov_2,CACOAL,2,0,2,0.0
2021,2,sars_cov_2,CAMAPUA,1,1,0,1.0
2021,2,sars_cov_2,CAMPINAPOLIS,15,3,12,0.2
2021,2,sars_cov_2,CAMPO GRANDE,12,4,8,0.3333333333333333
2021,2,sars_cov_2,CAMPO NOVO DO PARECIS,187,54,133,0.2887700534759358
2021,2,sars_cov_2,CAMPO VERDE,20,5,15,0.25
2021,2,sars_cov_2,CAMPOS DE JULIO,57,14,43,0.2456140350877192
2021,2,sars_cov_2,CANARANA,52,12,40,0.2307692307692307
2021,2,sars_cov_2,CAPIXABA,1,1,0,1.0
2021,2,sars_cov_2,CARLINDA,70,28,42,0.4
2021,2,sars_cov_2,CARMO DO RIO VERDE,1,0,1,0.0
2021,2,sars_cov_2,CARNEIRINHO,1,0,1,0.0
2021,2,sars_cov_2,CASSILANDIA,1,0,1,0.0
2021,2,sars_cov_2,CASTANHEIRA,31,15,16,0.4838709677419355
2021,2,sars_cov_2,CASTRO,1,1,0,1.0
2021,2,sars_cov_2,CATALAO,1,0,1,0.0
2021,2,sars_cov_2,CAXIAS,1,1,0,1.0
2021,2,sars_cov_2,CEREJEIRAS,2,0,2,0.0
2021,2,sars_cov_2,CHAPADA DOS GUIMARAES,163,53,110,0.3251533742331288
2021,2,sars_cov_2,CHAPADAO DO SUL,3,1,2,0.3333333333333333
2021,2,sars_cov_2,CHAPECO,1,0,1,0.0
2021,2,sars_cov_2,CHUPINGUAIA,2,1,1,0.5
2021,2,sars_cov_2,CIDADE OCIDENTAL,1,0,1,0.0
2021,2,sars_cov_2,CLAUDIA,4,1,3,0.25
2021,2,sars_cov_2,COCALINHO,41,18,23,0.4390243902439024
2021,2,sars_cov_2,CODO,1,0,1,0.0
2021,2,sars_cov_2,COLIDER,158,65,93,0.4113924050632911
2021,2,sars_cov_2,COLINAS DO TOCANTINS,1,1,0,1.0
2021,2,sars_cov_2,COLNIZA,9,5,4,0.5555555555555556
2021,2,sars_cov_2,COLOMBIA,1,0,1,0.0
2021,2,sars_cov_2,COLOMBO,1,0,1,0.0
2021,2,sars_cov_2,COLORADO DO OESTE,3,0,3,0.0
2021,2,sars_cov_2,COMODORO,161,64,97,0.3975155279503105
2021,2,sars_cov_2,CONCEICAO DO ARAGUAIA,1,1,0,1.0
2021,2,sars_cov_2,CONFRESA,63,32,31,0.5079365079365079
2021,2,sars_cov_2,CONQUISTA D''OESTE,27,13,14,0.4814814814814814
2021,2,sars_cov_2,CONTAGEM,2,2,0,1.0
2021,2,sars_cov_2,COROATA,1,0,1,0.0
2021,2,sars_cov_2,COSTA RICA,2,0,2,0.0
2021,2,sars_cov_2,COTRIGUACU,1,1,0,1.0
2021,2,sars_cov_2,COXIM,1,1,0,1.0
2021,2,sars_cov_2,CRAIBAS,1,0,1,0.0
2021,2,sars_cov_2,CRICIUMA,1,1,0,1.0
2021,2,sars_cov_2,CUIABA,2167,684,1482,0.3156437471158283
2021,2,sars_cov_2,CURVELANDIA,27,18,9,0.6666666666666666
2021,2,sars_cov_2,DENISE,1,0,1,0.0
2021,2,sars_cov_2,DIADEMA,1,1,0,1.0
2021,2,sars_cov_2,DIAMANTINO,101,27,74,0.2673267326732673
2021,2,sars_cov_2,DOIS RIACHOS,1,0,1,0.0
2021,2,sars_cov_2,DOM AQUINO,35,13,22,0.3714285714285714
2021,2,sars_cov_2,DOURADINA,1,0,1,0.0
2021,2,sars_cov_2,DOURADOS,4,1,3,0.25
2021,2,sars_cov_2,EIRUNEPE,1,0,1,0.0
2021,2,sars_cov_2,ENGENHEIRO COELHO,1,1,0,1.0
2021,2,sars_cov_2,ESPERANTINOPOLIS,1,1,0,1.0
2021,2,sars_cov_2,ESPIGAO D''OESTE,2,1,1,0.5
2021,2,sars_cov_2,ESTANCIA VELHA,1,0,1,0.0
2021,2,sars_cov_2,FAGUNDES,1,0,1,0.0
2021,2,sars_cov_2,FATIMA DO SUL,1,0,1,0.0
2021,2,sars_cov_2,FELIZ NATAL,4,1,3,0.25
2021,2,sars_cov_2,FERNANDOPOLIS,1,0,1,0.0
2021,2,sars_cov_2,FERRAZ DE VASCONCELOS,1,1,0,1.0
2021,2,sars_cov_2,FIGUEIROPOLIS D''OESTE,10,2,8,0.2
2021,2,sars_cov_2,FORTALEZA,2,1,1,0.5
2021,2,sars_cov_2,FOZ DO IGUACU,3,1,2,0.3333333333333333
2021,2,sars_cov_2,FRANCO DA ROCHA,2,0,2,0.0
2021,2,sars_cov_2,GAUCHA DO NORTE,4,3,1,0.75
2021,2,sars_cov_2,GENERAL CARNEIRO,1,0,1,0.0
2021,2,sars_cov_2,GLORIA D''OESTE,17,4,13,0.2352941176470588
2021,2,sars_cov_2,GOIANIA,7,0,7,0.0
2021,2,sars_cov_2,GOVERNADOR LUIZ ROCHA,1,1,0,1.0
